STT,Course ID,Khóa học,Môn học,Chương,Folder,Lesson ID,Tên bài,Loại video,Video ID,Link video,Số tài liệu,Tài liệu (title:url),Ngày tạo,Ngày cập nhật
"344","2k9-xps-toan-nguyen-dang-ai","2K9 XPS | TOÁN - NGUYỄN ĐĂNG ÁI","TDMX2027_Chinh phục điểm 8+ Toán THPT","KHẢO SÁT HÀM SỐ VÀ ỨNG DỤNG","","doccm1TYqywcuT5TQdib","TDMXX19_Một số nâng cao đồ thị hàm cơ bản","hls","b2:2k9 Nguyễn Đăng Ái/11/TDMXX19_Mot-so-nang-cao-do-thi-ham-co-ban-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20Nguy%E1%BB%85n%20%C4%90%C4%83ng%20%C3%81i/11/TDMXX19_Mot-so-nang-cao-do-thi-ham-co-ban-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","2","File ghi chép:https://drive.google.com/file/d/1syfdmP5-tLwxP_LkSfYuJXIy2Hw5A7_s/view?usp=drive_link | Đề tự luyện:https://drive.google.com/file/d/1bpMvuEnPL7ztvpEdHDclmY5cfMN3Wz6P/view?usp=drive_link","7/7/2026","8/7/2026"
"345","2k9-xps-toan-nguyen-dang-ai","2K9 XPS | TOÁN - NGUYỄN ĐĂNG ÁI","TDMX2027_Chinh phục điểm 8+ Toán THPT","KHẢO SÁT HÀM SỐ VÀ ỨNG DỤNG","TDMXX18_Khảo sát và Vẽ đồ thị hàm phân thức","N8d2ENkndz5kPEMrsi4T","TDMXX18_Khảo sát và Vẽ đồ thị hàm phân thức","hls","b2:2k9 Nguyễn Đăng Ái/9/TDMXX18_Khao-sat-va-Ve-do-thi-ham-phan-thuc-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20Nguy%E1%BB%85n%20%C4%90%C4%83ng%20%C3%81i/9/TDMXX18_Khao-sat-va-Ve-do-thi-ham-phan-thuc-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","2/7/2026","4/7/2026"
"346","2k9-xps-toan-nguyen-dang-ai","2K9 XPS | TOÁN - NGUYỄN ĐĂNG ÁI","TDMX2027_Chinh phục điểm 8+ Toán THPT","KHẢO SÁT HÀM SỐ VÀ ỨNG DỤNG","TDMXX18_Khảo sát và Vẽ đồ thị hàm phân thức","eSoEn0C3D7iLZke1rMca","TDMXX18_Khảo sát và Vẽ đồ thị hàm phân thức (video 2)","hls","b2:2k9 Nguyễn Đăng Ái/8/TDMXX18_Khao-sat-va-Ve-do-thi-ham-phan-thuc-video-2--hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20Nguy%E1%BB%85n%20%C4%90%C4%83ng%20%C3%81i/8/TDMXX18_Khao-sat-va-Ve-do-thi-ham-phan-thuc-video-2--hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","2/7/2026","2/7/2026"
"347","2k9-xps-toan-nguyen-dang-ai","2K9 XPS | TOÁN - NGUYỄN ĐĂNG ÁI","TDMX2027_Chinh phục điểm 8+ Toán THPT","KHOẢNG CÁCH - GÓC - THỂ TÍCH TRONG KHÔNG GIAN - PHIÊN BẢN MỚI","","rmIqSJVlu2Wfsnpa7u7c","TDMXX02_Khoảng cách số 02(Bg02 KC giữa CB và CĐ)","drive","https://drive.google.com/file/d/1KouZaREHV3FAtgLeGL57Pvu0MYy7dsrJ/view?usp=sharing","https://drive.google.com/file/d/1KouZaREHV3FAtgLeGL57Pvu0MYy7dsrJ/view?usp=drive_link","4","ĐTL TDMXX02B:https://drive.google.com/file/d/1Z2Y9i8JN0v8UKsLYnn_kc-JK4Tspw1hg/view?usp=sharing | KEY:https://drive.google.com/file/d/1zOYI0Ai2-29Oqh4ESdhuEhaSOQv5Fpca/view?usp=drive_link | BVT chữa:https://drive.google.com/file/d/1deRXtBdZaeUgxWk8OjVoW6jxr5761Jvx/view?usp=drive_link | Live chữa đề:https://drive.google.com/file/d/1lsbjN9QdwD9CAy6mZdiPx6oY1Kn4hX6a/view?usp=drive_link","22/4/2026","2/7/2026"
"348","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","Khóa chuyên đề lớp 11 (đang up mới lại)","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","1SxsKjhHBVeINp5TG33Q","[TIẾT 1] Cung và góc lượng giác","youtube","https://youtu.be/m3PUYrRAhxc?si=kNyq2M4iGaRS9R_V","https://youtu.be/m3PUYrRAhxc?si=kNyq2M4iGaRS9R_V","3","BTVN:https://drive.google.com/file/d/1UuRjXGU5fFNGhsF_s3rPoNte8DsG8cfv/view | Tài liệu:https://drive.google.com/file/d/1DCr-TKUDAK3SBMsyZedGmDIYC3GItnP_/view | Giải BTVN:https://youtu.be/WlQyTCoiBv4?si=XtXkhLvFKNGfr0LU","24/5/2026","9/7/2026"
"349","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHÓA CHUYÊN ĐỀ LỚP 11","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","oE6i46wn2tVp9xFIUt0N","[TIẾT 1] Cung và góc lượng giác","youtube","https://youtu.be/UmI-piuFDPM?si=_sY6mQaNStfwQHkU","https://youtu.be/UmI-piuFDPM?si=_sY6mQaNStfwQHkU","3","Tài liệu:https://drive.google.com/file/d/1DCr-TKUDAK3SBMsyZedGmDIYC3GItnP_/view | BTVN:https://drive.google.com/file/d/1UuRjXGU5fFNGhsF_s3rPoNte8DsG8cfv/view | Chữa BTVN:https://youtu.be/WlQyTCoiBv4?si=X036tL6zuYbTFC9a","9/5/2026","23/5/2026"
"350","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHOÁ CHUYÊN ĐỀ LỚP 12","CHƯƠNG I. ỨNG DỤNG ĐẠO HÀM ĐỂ KHẢO SÁT VÀ VẼ ĐỒ THỊ CỦA HÀM SỐ","[BÀI 1] TÍNH ĐƠN ĐIỆU CỦA HÀM SỐ","zrMIDaFCTGmF0SSDAgtI","[TIẾT 1] Tìm khoảng Đồng biến, Nghịch biến","youtube","https://youtu.be/Pa69lO3PT_o?si=nBlga76eF5kwvJeE","https://youtu.be/Pa69lO3PT_o?si=nBlga76eF5kwvJeE","3","Chữa:https://youtu.be/043KhoZQcXM?si=dq1liXLDHiOjV4a- | Tài liệu:https://drive.google.com/file/d/1f28bberng2hIz4I2AeJTuoPEVJ7WjyME/view | BTVN:https://drive.google.com/file/d/1y21Lf4cNsOAKHDYRdgM9tXquLhqDPwt4/view","13/5/2026","22/6/2026"
"351","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","Khóa chuyên đề lớp 11 (đang up mới lại)","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","8xwcytMShSztoHM3XAyq","[TIẾT 2] Giá trị lượng giác của góc lượng giác (Phần 1)","youtube","https://youtu.be/-JJaerz4vy8?si=XoaLK5xVRp3_Ml7f","https://youtu.be/-JJaerz4vy8?si=XoaLK5xVRp3_Ml7f","3","Giải BTVN:https://youtu.be/0k2Cou0BYAM?si=ISP-rKHbHFOPVdo3 | BTVN:https://drive.google.com/file/d/1Ugg15nsspmpFI8QjO90MHLFy3IgiuhYT/view | Tài liệu:https://drive.google.com/file/d/1DFbaSdXyGk9XCopI3PPtM88ZVsN8cppd/view","24/5/2026","9/7/2026"
"352","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHOÁ CHUYÊN ĐỀ LỚP 12","CHƯƠNG I. ỨNG DỤNG ĐẠO HÀM ĐỂ KHẢO SÁT VÀ VẼ ĐỒ THỊ CỦA HÀM SỐ","[BÀI 1] TÍNH ĐƠN ĐIỆU CỦA HÀM SỐ","FW0CQm7GR2FeTLy4bpgW","[TIẾT 2] Các bài toán thực tế tính đơn điệu","youtube","https://youtu.be/9ROJJddiZqo?si=5Dbvd6LzwgCo5hXy","https://youtu.be/9ROJJddiZqo?si=5Dbvd6LzwgCo5hXy","3","Tài liệu:https://drive.google.com/file/d/1LIMnd0BQZHOpONAfzyQB6VZTXaI6WAxO/view | BTVN:https://drive.google.com/file/d/1DqYp177E8oaGW8XS68zC_zVn0vYJU6Qc/view | Chữa:https://youtu.be/1hYR68BhhTA?si=LsIBJCCxo4ASQ5lb","13/5/2026","22/6/2026"
"353","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHÓA CHUYÊN ĐỀ LỚP 11","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","VX5gZjdWSZOnL3RtXyWT","[TIẾT 2] Giá trị lượng giác của góc lượng giác (Phần 1)","youtube","https://youtu.be/vxI_6kbHwEw?si=c5ghgr1e8LbtVQIv","https://youtu.be/vxI_6kbHwEw?si=c5ghgr1e8LbtVQIv","3","Tài liệu:https://drive.google.com/file/d/1DFbaSdXyGk9XCopI3PPtM88ZVsN8cppd/view | BTVN:https://drive.google.com/file/d/1Ugg15nsspmpFI8QjO90MHLFy3IgiuhYT/view | Chữa BTVN:https://youtu.be/0k2Cou0BYAM?si=LJSYqW8mFP7c17KQ","9/5/2026","23/5/2026"
"354","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","Khóa chuyên đề lớp 11 (đang up mới lại)","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","BisNN4btlutkrMpV6CBg","Giá trị lượng giác (Phần 2): Công thức nhân đôi, công thức cộng","youtube","https://youtu.be/lyCEwt30IyE?si=ZOP023XORQrLRlHu","https://youtu.be/lyCEwt30IyE?si=ZOP023XORQrLRlHu","3","BTVN:https://drive.google.com/file/d/1WgYqUb34HAGQ_78PzF7kMJDN-ihDPgt6/view | Giải BTVN:https://youtu.be/vMe0helaYl4?si=TElPIvf6Dm4dpSEq | Tài liệu:https://drive.google.com/file/d/1DHzzqSWZ6cCFH4nlNOlsgZ2Mn1lc-4ip/view","24/5/2026","9/7/2026"
"355","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHÓA CHUYÊN ĐỀ LỚP 11","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","mbMUaqJQBYNNjS4bD6mg","Giá trị lượng giác (Phần 2): Công thức nhân đôi, công thức cộng","youtube","https://youtu.be/zI_2qcCFWUw?si=woLaTePir-I0Y2Rw","https://youtu.be/zI_2qcCFWUw?si=woLaTePir-I0Y2Rw","3","Tài liệu:https://drive.google.com/file/d/1DHzzqSWZ6cCFH4nlNOlsgZ2Mn1lc-4ip/view | BTVN:https://drive.google.com/file/d/1WgYqUb34HAGQ_78PzF7kMJDN-ihDPgt6/view | Chữa BTVN:https://youtu.be/vMe0helaYl4?si=qqwd0uTuyZfcbdfs","9/5/2026","23/5/2026"
"356","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHOÁ CHUYÊN ĐỀ LỚP 12","CHƯƠNG I. ỨNG DỤNG ĐẠO HÀM ĐỂ KHẢO SÁT VÀ VẼ ĐỒ THỊ CỦA HÀM SỐ","[BÀI 1] TÍNH ĐƠN ĐIỆU CỦA HÀM SỐ","zYdR4zmehw1gvaOIaV2t","LUYỆN TẬP TRẮC NGHIỆM ĐÚNG SAI","youtube","https://youtu.be/EvBSwvkBYbE?si=-8TjQLuPiwlBV1Dq","https://youtu.be/EvBSwvkBYbE?si=-8TjQLuPiwlBV1Dq","3","Tài liệu:https://drive.google.com/file/d/1w4gplF4VU9OL1D8Iod2vv22pKLuKFxNT/view | BTVN:https://drive.google.com/file/d/1waafceH6LsC2e3rIL4iEX9G-4Jt3KQlK/view | Chữa:https://youtu.be/7LRyNXH9GoU?si=LbgPVCK6uxeDttYX","13/5/2026","22/6/2026"
"357","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHOÁ CHUYÊN ĐỀ LỚP 12","CHƯƠNG I. ỨNG DỤNG ĐẠO HÀM ĐỂ KHẢO SÁT VÀ VẼ ĐỒ THỊ CỦA HÀM SỐ","[BÀI 1] TÍNH ĐƠN ĐIỆU CỦA HÀM SỐ","4XOfVTnTA7x29N9hlmi4","[TIẾT 3] Biện luận tính đơn điệu của hàm số (Buổi 1)","youtube","https://youtu.be/iSWk-gAt0TE?si=SLHkxHQeUTG8nG8_","https://youtu.be/iSWk-gAt0TE?si=SLHkxHQeUTG8nG8_","3","BTVN:https://drive.google.com/file/d/1Li-PS01FOZHNaqK9dmJRo7dhCmqIagiW/view | Tài liệu:https://drive.google.com/file/d/12GtfA_tsjuxtppAkxcXGtpljSXk7YHoH/view | Chữa:https://youtu.be/PwGIUtWxJSQ?si=8L9RNEANDOW4piI5","13/5/2026","22/6/2026"
"358","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","Khóa chuyên đề lớp 11 (đang up mới lại)","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","UaruRPgjZpSeqEa2hvxC","Giá trị lượng giác (Phần 3): Công thức Tổng <-> Tích","youtube","https://youtu.be/xoa5ucG_RaM?si=ltcM2fZ74_ba4iU2","https://youtu.be/xoa5ucG_RaM?si=ltcM2fZ74_ba4iU2","1","Tài liệu:https://drive.google.com/file/d/1DMlBcH8491-pUhp2n5uDqb-6Wv1ntP_v/view","24/5/2026","9/7/2026"
"359","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHÓA CHUYÊN ĐỀ LỚP 11","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","w5rzF5oGHUxRpW7U0Gx7","Giá trị lượng giác (Phần 3): Công thức Tổng <-> Tích","youtube","https://youtu.be/Xo-ZQgVPYDo?si=ih_eD2cr_JfqzKJP","https://youtu.be/Xo-ZQgVPYDo?si=ih_eD2cr_JfqzKJP","1","Tài liệu:https://drive.google.com/file/d/1DMlBcH8491-pUhp2n5uDqb-6Wv1ntP_v/view","9/5/2026","23/5/2026"
"360","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","Khóa chuyên đề lớp 11 (đang up mới lại)","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","ZTOWa55a1UuaA29vGxsu","[TIẾT 3] Giá trị lượng giác của các góc đặc biệt","youtube","https://youtu.be/7PI-FRQaqS8?si=GI7K1J3sqbcmh3ID","https://youtu.be/7PI-FRQaqS8?si=GI7K1J3sqbcmh3ID","3","Tài liệu:https://drive.google.com/file/d/1DJ_pg21-xPKiVsnOplO0UozdGi5oF3K3/view | Giải BTVN:https://youtu.be/m6d3QeNqfoA?si=iXqHlsSK1bYApxit | BTVN:https://drive.google.com/file/d/1V4maNfsh68u4HZ1NMdYh9_uNJ6FKjyaK/view","24/5/2026","9/7/2026"
"361","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHOÁ CHUYÊN ĐỀ LỚP 12","CHƯƠNG I. ỨNG DỤNG ĐẠO HÀM ĐỂ KHẢO SÁT VÀ VẼ ĐỒ THỊ CỦA HÀM SỐ","[BÀI 1] TÍNH ĐƠN ĐIỆU CỦA HÀM SỐ","dY0Qldl6iMNhXbJhnTvj","Biện luận tính đơn điệu của hàm số (buổi 2)","youtube","https://youtu.be/9SAXaFK3WZ4?si=IRJOpUIrovfOMUrZ","https://youtu.be/9SAXaFK3WZ4?si=IRJOpUIrovfOMUrZ","3","Tài liệu:https://drive.google.com/file/d/1HEGil9dchuq0YOS0KRG8wHyJlI9cA43l/view | Chữa:https://youtu.be/UbRGtMPd2J8?si=fIfHtnhaVyNOYzqO | BTVN:https://drive.google.com/file/d/1YyA2VqDM-xQ0KE5vZS_J814YLyOFd31M/view","13/5/2026","22/6/2026"
"362","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHÓA CHUYÊN ĐỀ LỚP 11","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","wpKbnXC16pYuL3aEFWBj","Phần 3: Giá trị lượng giác của các cung đặc biệt","youtube","https://youtu.be/N5Vxo3sZhnU?si=hXEkW8YZnda9fAZd","https://youtu.be/N5Vxo3sZhnU?si=hXEkW8YZnda9fAZd","0","","9/5/2026","23/5/2026"
"363","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHOÁ CHUYÊN ĐỀ LỚP 12","CHƯƠNG I. ỨNG DỤNG ĐẠO HÀM ĐỂ KHẢO SÁT VÀ VẼ ĐỒ THỊ CỦA HÀM SỐ","[BÀI 1] TÍNH ĐƠN ĐIỆU CỦA HÀM SỐ","3S8MwR0DQ4CAjpmhakxn","Biện luận tính đơn điệu của hàm số (Buổi 3)","youtube","https://youtu.be/3_46108RAlk?si=xZp9PPLkQLosmuSy","https://youtu.be/3_46108RAlk?si=xZp9PPLkQLosmuSy","1","Tài liệu:https://drive.google.com/file/d/1VyQkodW3JA_MW9OKFt6XnAiTX0sO9BHw/view","13/5/2026","22/6/2026"
"364","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHÓA CHUYÊN ĐỀ LỚP 11","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","55vXHKjLv2Yn1yo6Uf4j","[TIẾT 4] Bấm máy Tính giá trị LG - Rút gọn biểu thức - Kiểm tra công thức","youtube","https://youtu.be/6UDu7OGjnIc?si=14nash_678qSkiDn","https://youtu.be/6UDu7OGjnIc?si=14nash_678qSkiDn","0","","9/5/2026","23/5/2026"
"365","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","Khóa chuyên đề lớp 11 (đang up mới lại)","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","JIeYyTtyS9tqsNWUd8q7","[TIẾT 4] Bấm máy Tính giá trị LG - Rút gọn biểu thức - Kiểm tra công thức","youtube","https://youtu.be/rkaitDxGFco?si=ek1Of8rud7njngI9","https://youtu.be/rkaitDxGFco?si=ek1Of8rud7njngI9","1","Tài liệu:https://drive.google.com/file/d/1GiV22hRZztF4JIlQSESYXzCE8VdIZ-E1/view","24/5/2026","9/7/2026"
"366","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHOÁ CHUYÊN ĐỀ LỚP 12","CHƯƠNG I. ỨNG DỤNG ĐẠO HÀM ĐỂ KHẢO SÁT VÀ VẼ ĐỒ THỊ CỦA HÀM SỐ","[BÀI 1] TÍNH ĐƠN ĐIỆU CỦA HÀM SỐ","BE2aGgowPKXtVlCrPyKL","TỔNG ÔN TÍNH ĐƠN ĐIỆU HÀM SỐ","youtube","https://youtu.be/RhMTb-H1_4A?si=0ezzhVpPh--U2HRC","https://youtu.be/RhMTb-H1_4A?si=0ezzhVpPh--U2HRC","1","Tài liệu:https://drive.google.com/file/d/1ldrd2HfDgAj4bxi4TLT-uHXfBA2RxgoM/view","13/5/2026","22/6/2026"
"367","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHÓA CHUYÊN ĐỀ LỚP 11","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","Wm0mTz5AQcL3uWIPOO47","BÀI TẬP LÀM THÊM","r2","","","1","Bài tập:https://drive.google.com/drive/folders/11tKNT9Pb8mG5Nkc4u3OQ1K_VaFih8V7u","9/5/2026","23/5/2026"
"368","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","Khóa chuyên đề lớp 11 (đang up mới lại)","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","vUvY5XUhG4VuXwmcs469","[TIẾT 5] BÀI TOÁN THỰC TẾ GÓC LƯỢNG GIÁC","youtube","https://youtu.be/B5J4qm672RU?si=3LeSQ1sZmh5OYF9y","https://youtu.be/B5J4qm672RU?si=3LeSQ1sZmh5OYF9y","1","Tài liệu:https://drive.google.com/file/d/1eu7ubDw8uv4SErPjC2zfp4UEEtTl1I1P/view","24/5/2026","9/7/2026"
"369","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","Khóa chuyên đề lớp 11 (đang up mới lại)","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","RdS2UlpbsEbdbcgVrg3W","BÀI TẬP LÀM THÊM","r2","","","1","Tài liệu:https://drive.google.com/drive/folders/11tKNT9Pb8mG5Nkc4u3OQ1K_VaFih8V7u","24/5/2026","9/7/2026"
"370","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","Khóa chuyên đề lớp 11 (đang up mới lại)","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 1]: GÓC LƯỢNG GIÁC, GIÁ TRỊ LƯỢNG GIÁC","2mJujYgwDmZMGgMlwwdk","BÀI TẬP TRẮC NGHIỆM ĐÚNG SAI: GÓC VÀ GIÁ TRỊ LƯỢNG GIÁC","r2","","","2","BTVN:https://drive.google.com/file/d/1wMLohgN9DAGzxSE8db_SuTtaYbG8G4X5/view | Tài liệu:https://drive.google.com/file/d/1JKhhoboUnTIDtWDymBs0t0-pjU9TMnI5/view","24/5/2026","9/7/2026"
"371","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHOÁ CHUYÊN ĐỀ LỚP 12","CHƯƠNG I. ỨNG DỤNG ĐẠO HÀM ĐỂ KHẢO SÁT VÀ VẼ ĐỒ THỊ CỦA HÀM SỐ","[BÀI 2] CỰC TRỊ HÀM SỐ","3j6VGcfUjg94i1ztNZyy","[TIẾT 1] Xác định cực trị (Cực đại, cực tiểu)","youtube","https://youtu.be/7NiQ52Pz-9U?si=GAPpCHJxbX-y0c8Z","https://youtu.be/7NiQ52Pz-9U?si=GAPpCHJxbX-y0c8Z","3","Tài liệu:https://drive.google.com/file/d/1w3XUC21-rbXr-n9xsjmetKyW5rlsKkuE/view | Chữa:https://youtu.be/Az5VM4Gh0aM?si=SfOyGMXcugCS-3yF | BTVN:https://drive.google.com/file/d/14wV_50QetjvIJ8-JpHcN3_nMpb9DD85G/view","13/5/2026","22/6/2026"
"372","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","Khóa chuyên đề lớp 11 (đang up mới lại)","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 2]: HÀM SỐ LƯỢNG GIÁC","Duekd7ZLynxqphIO4UUP","[TIẾT 1] Phương trình cơ bản","youtube","https://youtu.be/18vkeiXUVZc?si=sYM1wyb3XzHTQwvt","https://youtu.be/18vkeiXUVZc?si=sYM1wyb3XzHTQwvt","3","BTVN:https://drive.google.com/file/d/1YCVqba8PNdmoyqY11inKiJrackbv0WBC/view | Giải BTVN:https://youtu.be/D3wIGe2OttM?si=N51w3SMFXQeOY53T | Tài liệu:https://drive.google.com/file/d/1DxkgOm1dkKQoa6hCWrlSbvnSsZa9wdyO/view","24/5/2026","9/7/2026"
"373","2k9-xps-toan-nguyen-quoc-chi","2K9 XPS TOÁN - NGUYỄN QUỐC CHÍ","KHÓA CHUYÊN ĐỀ LỚP 11","CHƯƠNG I: HÀM SỐ LƯỢNG GIÁC VÀ PHƯƠNG TRÌNH LƯỢNG GIÁC.","[BÀI 2]: HÀM SỐ LƯỢNG GIÁC VÀ ĐỒ THỊ","sd19nKS0f2CQbFaHzDXx","Phần 1: Phương trình cơ bản","youtube","https://youtu.be/C5i41CnnThU?si=KohyiTBEtGLqZYwM","https://youtu.be/C5i41CnnThU?si=KohyiTBEtGLqZYwM","0","","9/5/2026","23/5/2026"
